
Record    Record:Dissimilarity, k = 10
Record = 156 [(327, 0.01), (317, 0.02), (13, 0.06), (157, 1.0), (118, 1.01), (263, 1.01), (345, 1.01), (266, 1.01), (375, 1.02), (60, 1.02)]
Record = 157 [(118, 0.01), (345, 0.01), (263, 0.01), (375, 0.02), (190, 0.02), (159, 0.02), (427, 0.03), (60, 0.03), (315, 0.05), (450, 0.07)]
Record = 158 [(6, 0.03), (305, 0.8), (423, 0.8), (71, 0.8), (360, 0.8), (235, 0.8), (230, 0.81), (343, 0.83), (409, 0.83), (334, 0.83)]
Record = 159 [(345, 0.01), (315, 0.01), (190, 0.01), (450, 0.02), (427, 0.02), (263, 0.02), (157, 0.02), (375, 0.04), (316, 0.04), (509, 0.04)]
Record = 160 [(77, 0.01), (466, 0.02), (154, 0.03), (415, 0.04), (72, 0.06), (115, 0.08), (256, 0.1), (492, 0.1), (165, 0.13), (78, 0.14)]
Record = 161 [(301, 0.1), (483, 1.04), (56, 1.06), (276, 1.35), (14, 1.81), (174, 1.84), (391, 1.84), (290, 1.85), (52, 1.86), (341, 1.87)]
Record = 162 [(377, 0.04), (408, 0.05), (66, 0.07), (388, 0.08), (64, 0.09), (193, 0.09), (262, 0.11), (33, 0.11), (195, 0.12), (233, 0.13)]
Record = 163 [(163, 0.0), (284, 0.26), (135, 0.29), (344, 0.3), (46, 0.31), (270, 0.33), (26, 0.33), (47, 0.34), (30, 0.36), (188, 0.36)]
Record = 164 [(326, 0.06), (223, 0.07), (34, 0.11), (200, 0.11), (285, 0.11), (372, 0.12), (22, 0.12), (244, 0.13), (213, 0.15), (474, 0.22)]
Record = 165 [(160, 0.13), (77, 0.13), (466, 0.15), (415, 0.15), (154, 0.16), (72, 0.17), (115, 0.2), (78, 0.2), (256, 0.21), (492, 0.23)]
Record = 166 [(117, 0.02), (142, 0.1), (328, 0.25), (404, 0.96), (229, 1.01), (20, 1.01), (351, 1.01), (25, 1.02), (114, 1.03), (478, 1.04)]
Record = 167 [(463, 1.35), (244, 2.01), (22, 2.01), (474, 2.01), (285, 2.01), (414, 2.01), (465, 2.02), (83, 2.02), (372, 2.02), (169, 2.02)]
Record = 168 [(517, 1.2), (204, 1.29), (127, 1.33), (366, 1.94), (483, 1.96), (174, 2.11), (21, 2.14), (124, 2.18), (14, 2.18), (243, 2.19)]
Record = 169 [(481, 0.3), (108, 0.36), (474, 1.01), (244, 1.05), (285, 1.05), (34, 1.06), (22, 1.07), (372, 1.07), (506, 1.08), (200, 1.09)]
Record = 170 [(1, 0.01), (50, 0.01), (147, 0.01), (179, 0.01), (475, 0.01), (26, 0.01), (411, 0.01), (188, 0.01), (46, 0.01), (47, 0.01)]
Record = 171 [(357, 0.0), (320, 0.01), (4, 0.01), (199, 0.01), (283, 0.01), (226, 0.02), (373, 0.02), (120, 0.02), (87, 0.02), (63, 0.02)]
Record = 172 [(113, 0.01), (419, 0.01), (70, 0.01), (376, 0.01), (188, 0.01), (27, 0.01), (395, 0.01), (411, 0.01), (451, 0.01), (47, 0.01)]
Record = 173 [(412, 1.01), (273, 1.04), (355, 1.04), (102, 1.04), (274, 1.05), (104, 1.05), (264, 1.05), (497, 1.06), (152, 1.07), (143, 1.07)]
Record = 174 [(290, 0.02), (386, 0.05), (341, 0.06), (391, 0.06), (125, 0.06), (456, 0.07), (133, 0.08), (498, 0.08), (14, 0.08), (180, 0.09)]
Record = 175 [(35, 1.23), (123, 1.43), (363, 1.54), (192, 2.13), (446, 2.16), (3, 2.27), (109, 2.28), (90, 2.31), (338, 2.32), (387, 2.32)]
Record = 176 [(36, 0.13), (268, 0.18), (311, 1.0), (339, 1.02), (263, 1.07), (321, 1.08), (118, 1.08), (427, 1.09), (345, 1.09), (157, 1.09)]
Record = 177 [(88, 0.05), (396, 0.14), (472, 1.0), (497, 1.01), (143, 1.01), (450, 1.02), (353, 1.02), (315, 1.03), (75, 1.03), (152, 1.04)]
Record = 178 [(322, 0.0), (325, 0.0), (38, 0.01), (105, 0.01), (106, 0.01), (141, 0.01), (433, 0.02), (269, 0.02), (424, 0.03), (479, 0.03)]
Record = 179 [(147, 0.0), (26, 0.0), (47, 0.0), (347, 0.01), (46, 0.01), (70, 0.01), (376, 0.01), (27, 0.01), (411, 0.01), (30, 0.01)]
Record = 180 [(498, 0.02), (133, 0.03), (391, 0.03), (125, 0.03), (259, 0.04), (456, 0.04), (386, 0.04), (341, 0.04), (52, 0.05), (14, 0.05)]
Record = 181 [(127, 1.23), (204, 1.76), (318, 2.0), (386, 2.02), (80, 2.03), (498, 2.03), (264, 2.04), (441, 2.04), (125, 2.05), (273, 2.06)]
Record = 182 [(116, 0.0), (8, 0.14), (296, 0.14), (238, 0.23), (378, 0.24), (359, 0.94), (54, 1.0), (20, 1.01), (242, 1.02), (216, 1.02)]
Record = 183 [(171, 1.0), (320, 1.01), (4, 1.02), (357, 1.02), (342, 1.02), (87, 1.02), (42, 1.02), (283, 1.02), (435, 1.02), (63, 1.02)]
Record = 184 [(67, 0.12), (323, 0.13), (324, 0.14), (297, 0.16), (455, 1.06), (354, 1.08), (245, 1.1), (345, 1.11), (190, 1.11), (159, 1.11)]
Record = 185 [(490, 0.01), (59, 0.02), (63, 0.02), (320, 0.03), (137, 0.03), (226, 0.05), (373, 0.05), (171, 0.06), (357, 0.07), (283, 0.08)]
Record = 186 [(10, 0.01), (447, 0.02), (260, 0.04), (1, 0.05), (50, 0.06), (436, 0.06), (170, 0.06), (411, 0.07), (510, 0.07), (451, 0.08)]
Record = 187 [(401, 0.02), (211, 0.02), (511, 0.02), (486, 0.02), (449, 0.02), (335, 0.02), (140, 0.02), (151, 0.02), (367, 0.02), (229, 0.03)]
Record = 188 [(113, 0.0), (419, 0.0), (27, 0.01), (395, 0.01), (179, 0.01), (147, 0.01), (46, 0.01), (411, 0.01), (172, 0.01), (30, 0.01)]
Record = 189 [(155, 0.88), (208, 0.93), (484, 1.11), (79, 1.15), (210, 1.2), (454, 1.8), (266, 1.86), (199, 1.88), (4, 1.88), (314, 1.88)]
Record = 190 [(427, 0.0), (450, 0.01), (345, 0.01), (315, 0.01), (159, 0.01), (263, 0.02), (157, 0.02), (509, 0.03), (375, 0.05), (118, 0.05)]
Record = 191 [(344, 0.01), (502, 0.01), (312, 0.01), (313, 0.01), (92, 0.01), (270, 0.01), (100, 0.02), (390, 0.02), (9, 0.02), (50, 0.04)]
Record = 192 [(488, 0.07), (338, 0.09), (112, 0.12), (90, 0.15), (95, 0.15), (505, 0.16), (434, 0.17), (5, 0.18), (299, 0.18), (269, 0.22)]
Record = 193 [(262, 0.01), (233, 0.01), (195, 0.02), (66, 0.05), (408, 0.05), (162, 0.09), (431, 0.09), (377, 0.11), (403, 0.11), (388, 0.13)]
Record = 194 [(469, 1.04), (309, 1.05), (215, 1.2), (333, 1.21), (225, 1.26), (477, 1.51), (132, 1.83), (206, 1.83), (216, 1.92), (103, 1.94)]
Record = 195 [(193, 0.02), (262, 0.03), (233, 0.03), (408, 0.06), (145, 0.07), (66, 0.08), (54, 0.08), (431, 0.09), (162, 0.12), (403, 0.13)]
Record = 196 [(383, 0.02), (418, 0.03), (82, 0.06), (515, 0.8), (405, 0.83), (90, 1.02), (440, 1.02), (348, 1.02), (298, 1.02), (338, 1.02)]
Record = 197 [(485, 1.01), (319, 1.02), (437, 1.03), (258, 1.04), (370, 1.06), (75, 1.07), (399, 1.08), (109, 1.08), (365, 1.11), (387, 1.12)]
Record = 198 [(387, 1.03), (365, 1.05), (101, 1.06), (348, 1.06), (51, 1.08), (18, 1.08), (89, 1.08), (491, 1.08), (501, 1.08), (389, 1.09)]
Record = 199 [(283, 0.0), (199, 0.0), (357, 0.01), (171, 0.01), (87, 0.02), (320, 0.03), (373, 0.03), (120, 0.04), (63, 0.04), (12, 0.04)]
Record = 200 [(244, 0.01), (22, 0.01), (372, 0.01), (326, 0.02), (285, 0.02), (213, 0.04), (474, 0.05), (34, 0.06), (223, 0.07), (164, 0.11)]
Record = 201 [(231, 1.02), (327, 1.05), (156, 1.05), (13, 1.05), (317, 1.12), (217, 1.25), (210, 1.62), (40, 1.83), (94, 1.86), (364, 1.89)]
Record = 202 [(286, 0.03), (402, 0.08), (448, 0.15), (486, 0.19), (151, 0.19), (140, 0.19), (401, 0.2), (367, 0.2), (335, 0.2), (187, 0.21)]
Record = 203 [(486, 0.01), (335, 0.02), (229, 0.03), (151, 0.03), (187, 0.03), (140, 0.03), (401, 0.04), (367, 0.04), (25, 0.05), (211, 0.06)]
Record = 204 [(127, 0.96), (168, 1.29), (254, 1.3), (290, 1.34), (456, 1.35), (174, 1.35), (391, 1.36), (124, 1.36), (341, 1.37), (259, 1.41)]
Record = 205 [(467, 0.01), (246, 0.02), (310, 0.03), (371, 0.04), (473, 0.04), (349, 0.05), (110, 0.05), (461, 0.05), (140, 0.06), (332, 0.06)]
Record = 206 [(216, 0.03), (132, 0.04), (62, 0.11), (257, 0.14), (291, 0.2), (119, 1.0), (39, 1.0), (390, 1.01), (393, 1.01), (493, 1.01)]
Record = 207 [(399, 1.06), (265, 1.09), (74, 1.09), (35, 1.19), (123, 1.33), (23, 1.37), (299, 2.0), (34, 2.03), (54, 2.04), (499, 2.04)]
Record = 208 [(155, 0.15), (189, 0.93), (452, 1.0), (373, 1.0), (283, 1.0), (357, 1.0), (320, 1.01), (226, 1.01), (171, 1.01), (12, 1.01)]
Record = 209 [(0, 0.01), (513, 0.01), (86, 0.01), (449, 0.01), (241, 0.01), (511, 0.01), (347, 0.02), (436, 0.02), (9, 0.02), (475, 0.02)]
Record = 210 [(48, 0.82), (239, 0.88), (266, 0.89), (358, 1.11), (43, 1.2), (189, 1.2), (94, 1.28), (144, 1.35), (201, 1.62), (352, 1.79)]
Record = 211 [(140, 0.01), (151, 0.01), (401, 0.02), (449, 0.02), (513, 0.02), (0, 0.02), (511, 0.02), (209, 0.02), (187, 0.02), (367, 0.02)]
Record = 212 [(355, 0.09), (273, 0.13), (264, 0.15), (318, 0.2), (441, 0.21), (143, 1.1), (497, 1.12), (279, 1.14), (472, 1.15), (173, 1.17)]
Record = 213 [(372, 0.03), (244, 0.04), (326, 0.04), (22, 0.04), (200, 0.04), (285, 0.07), (453, 0.07), (474, 0.1), (34, 0.15), (164, 0.15)]
Record = 214 [(402, 0.17), (448, 0.22), (286, 0.22), (73, 0.23), (20, 0.24), (351, 0.24), (25, 0.25), (202, 0.25), (229, 0.26), (312, 0.27)]
Record = 215 [(333, 0.0), (225, 0.03), (309, 0.06), (469, 0.1), (477, 0.36), (107, 0.79), (404, 1.01), (53, 1.02), (17, 1.04), (458, 1.05)]
Record = 216 [(206, 0.03), (132, 0.1), (62, 0.1), (291, 0.15), (257, 0.23), (398, 1.0), (471, 1.0), (20, 1.0), (351, 1.0), (229, 1.01)]
Record = 217 [(231, 0.17), (159, 0.8), (345, 0.81), (315, 0.81), (190, 0.81), (450, 0.82), (427, 0.82), (157, 0.83), (263, 0.84), (316, 0.84)]
Record = 218 [(336, 0.16), (37, 0.2), (266, 1.08), (104, 1.11), (152, 1.12), (155, 1.14), (412, 1.14), (239, 1.14), (48, 1.15), (102, 1.16)]
Record = 219 [(242, 0.8), (393, 0.8), (119, 0.8), (39, 0.81), (221, 0.87), (421, 0.88), (130, 0.9), (294, 0.93), (514, 0.94), (97, 0.96)]
Record = 220 [(467, 0.04), (332, 0.04), (486, 0.05), (246, 0.05), (335, 0.05), (310, 0.06), (473, 0.06), (203, 0.06), (110, 0.06), (140, 0.07)]
Record = 221 [(130, 0.03), (421, 0.03), (294, 0.04), (97, 0.05), (514, 0.05), (393, 0.08), (119, 0.08), (242, 0.08), (39, 0.09), (382, 0.22)]
Record = 222 [(369, 0.01), (340, 0.01), (230, 0.01), (7, 0.01), (45, 0.01), (305, 0.02), (389, 0.02), (360, 0.02), (71, 0.02), (491, 0.02)]
Record = 223 [(34, 0.02), (326, 0.04), (285, 0.04), (164, 0.07), (244, 0.07), (200, 0.07), (372, 0.07), (22, 0.07), (474, 0.09), (213, 0.16)]
Record = 224 [(516, 0.07), (484, 1.05), (417, 1.14), (277, 1.57), (433, 1.79), (106, 1.79), (141, 1.79), (424, 1.8), (105, 1.8), (280, 1.8)]
Record = 225 [(333, 0.01), (215, 0.03), (309, 0.09), (469, 0.11), (477, 0.5), (107, 0.85), (17, 1.0), (458, 1.07), (53, 1.08), (404, 1.08)]
Record = 226 [(320, 0.01), (357, 0.01), (120, 0.01), (12, 0.01), (373, 0.01), (171, 0.02), (283, 0.02), (63, 0.02), (59, 0.02), (494, 0.02)]
Record = 227 [(464, 0.02), (416, 0.08), (433, 1.01), (424, 1.01), (141, 1.01), (280, 1.01), (479, 1.02), (413, 1.02), (322, 1.03), (106, 1.03)]
Record = 228 [(484, 1.14), (446, 1.82), (496, 1.9), (84, 1.9), (111, 1.9), (452, 1.95), (93, 2.01), (277, 2.08), (499, 2.11), (404, 2.15)]
Record = 229 [(25, 0.01), (20, 0.02), (351, 0.02), (203, 0.03), (187, 0.03), (478, 0.03), (449, 0.04), (335, 0.04), (486, 0.04), (86, 0.04)]
Record = 230 [(360, 0.0), (71, 0.0), (305, 0.01), (423, 0.01), (7, 0.01), (222, 0.01), (340, 0.02), (389, 0.03), (45, 0.03), (369, 0.03)]
Record = 231 [(217, 0.17), (316, 0.9), (159, 0.92), (375, 0.93), (315, 0.94), (60, 0.94), (157, 0.96), (263, 0.97), (190, 0.97), (345, 0.97)]
Record = 232 [(361, 1.07), (83, 1.09), (280, 2.0), (227, 2.01), (424, 2.02), (433, 2.02), (141, 2.03), (105, 2.04), (106, 2.05), (479, 2.05)]
Record = 233 [(193, 0.01), (262, 0.01), (195, 0.03), (66, 0.08), (408, 0.08), (431, 0.09), (403, 0.1), (31, 0.13), (162, 0.13), (145, 0.15)]
Record = 234 [(237, 0.19), (474, 0.36), (453, 0.43), (34, 0.46), (244, 0.5), (285, 0.5), (372, 0.54), (22, 0.57), (223, 0.59), (326, 0.61)]
Record = 235 [(343, 0.01), (334, 0.01), (409, 0.02), (423, 0.03), (360, 0.03), (305, 0.04), (71, 0.04), (230, 0.05), (222, 0.08), (340, 0.09)]
Record = 236 [(413, 0.05), (111, 1.01), (84, 1.03), (499, 1.04), (464, 1.05), (416, 1.06), (227, 1.07), (83, 2.01), (169, 2.01), (112, 2.01)]
Record = 237 [(234, 0.19), (34, 0.49), (474, 0.55), (223, 0.56), (285, 0.64), (244, 0.69), (372, 0.73), (326, 0.75), (22, 0.76), (453, 0.84)]
Record = 238 [(378, 0.0), (296, 0.09), (8, 0.09), (116, 0.23), (182, 0.23), (359, 0.82), (27, 1.0), (514, 1.0), (179, 1.0), (347, 1.0)]
Record = 239 [(266, 0.02), (48, 0.04), (94, 0.25), (43, 0.4), (144, 0.43), (210, 0.88), (385, 1.01), (208, 1.02), (420, 1.03), (480, 1.03)]
Record = 240 [(432, 0.02), (434, 0.03), (90, 0.03), (269, 0.03), (95, 0.03), (5, 0.04), (505, 0.04), (112, 0.05), (338, 0.05), (429, 0.05)]
Record = 241 [(70, 0.0), (376, 0.0), (347, 0.0), (0, 0.01), (513, 0.01), (475, 0.01), (436, 0.01), (47, 0.01), (395, 0.01), (27, 0.01)]
Record = 242 [(393, 0.01), (119, 0.01), (39, 0.02), (221, 0.08), (421, 0.1), (130, 0.11), (294, 0.13), (97, 0.16), (514, 0.16), (382, 0.19)]
Record = 243 [(21, 0.01), (124, 0.02), (14, 1.0), (52, 1.01), (287, 1.03), (125, 1.04), (391, 1.05), (180, 1.05), (498, 1.07), (386, 1.07)]
Record = 244 [(22, 0.0), (372, 0.01), (326, 0.01), (200, 0.01), (285, 0.01), (474, 0.02), (34, 0.04), (213, 0.04), (223, 0.07), (453, 0.09)]
Record = 245 [(306, 0.04), (323, 1.01), (4, 1.02), (199, 1.02), (111, 1.02), (160, 1.03), (357, 1.03), (283, 1.03), (67, 1.04), (297, 1.04)]
Record = 246 [(401, 0.02), (151, 0.02), (140, 0.02), (205, 0.02), (367, 0.02), (335, 0.03), (211, 0.03), (486, 0.03), (371, 0.03), (467, 0.03)]
Record = 247 [(134, 0.0), (98, 0.02), (443, 0.03), (369, 0.04), (7, 0.04), (45, 0.04), (222, 0.05), (230, 0.06), (89, 0.06), (495, 0.06)]
Record = 248 [(4, 0.07), (199, 0.07), (120, 0.08), (283, 0.08), (357, 0.09), (380, 0.09), (12, 0.09), (171, 0.1), (494, 0.1), (87, 0.11)]
Record = 249 [(422, 1.01), (24, 1.01), (75, 1.01), (369, 1.02), (84, 1.02), (389, 1.02), (89, 1.02), (45, 1.02), (18, 1.03), (491, 1.03)]
Record = 250 [(40, 1.19), (482, 1.2), (426, 1.25), (155, 1.26), (208, 1.62), (69, 1.9), (65, 2.03), (94, 2.07), (189, 2.08), (428, 2.2)]
Record = 251 [(279, 1.22), (318, 1.32), (497, 1.35), (143, 1.35), (472, 1.4), (355, 1.42), (212, 1.45), (273, 1.45), (264, 1.48), (441, 1.55)]
Record = 252 [(33, 0.09), (377, 0.11), (66, 0.14), (162, 0.14), (64, 0.28), (388, 0.28), (408, 0.3), (193, 0.31), (195, 0.34), (99, 0.36)]
Record = 253 [(356, 0.02), (295, 0.04), (57, 0.16), (129, 0.18), (289, 0.18), (96, 0.25), (85, 0.95), (211, 1.01), (221, 1.01), (62, 1.01)]
Record = 254 [(456, 1.0), (259, 1.01), (341, 1.01), (391, 1.01), (290, 1.03), (133, 1.03), (180, 1.06), (498, 1.08), (174, 1.09), (14, 1.1)]
Record = 255 [(368, 0.2), (377, 0.77), (162, 0.79), (64, 0.81), (388, 0.81), (33, 0.81), (408, 0.82), (66, 0.83), (193, 0.85), (195, 0.86)]
Record = 256 [(492, 0.03), (466, 0.05), (115, 0.06), (415, 0.06), (72, 0.08), (77, 0.08), (160, 0.1), (154, 0.16), (165, 0.21), (78, 0.21)]
Record = 257 [(62, 0.07), (132, 0.09), (206, 0.14), (291, 0.16), (216, 0.23), (46, 1.0), (147, 1.01), (188, 1.01), (26, 1.01), (47, 1.01)]
Record = 258 [(197, 1.04), (55, 1.09), (399, 1.11), (74, 1.18), (76, 1.99), (377, 2.0), (22, 2.02), (263, 2.02), (109, 2.02), (200, 2.03)]
Record = 259 [(341, 0.01), (456, 0.01), (391, 0.02), (133, 0.02), (180, 0.04), (290, 0.05), (498, 0.07), (125, 0.1), (14, 0.1), (386, 0.11)]
Record = 260 [(510, 0.01), (1, 0.02), (436, 0.02), (447, 0.02), (50, 0.03), (211, 0.03), (209, 0.03), (451, 0.04), (9, 0.04), (10, 0.04)]
Record = 261 [(407, 0.09), (53, 0.11), (281, 0.11), (458, 0.26), (148, 0.28), (312, 0.82), (260, 0.83), (313, 0.83), (510, 0.84), (447, 0.84)]
Record = 262 [(193, 0.01), (233, 0.01), (195, 0.03), (408, 0.04), (431, 0.05), (403, 0.07), (66, 0.1), (388, 0.11), (31, 0.11), (162, 0.11)]
Record = 263 [(118, 0.01), (375, 0.01), (345, 0.01), (157, 0.01), (427, 0.02), (60, 0.02), (190, 0.02), (159, 0.02), (315, 0.04), (509, 0.06)]
Record = 264 [(273, 0.0), (355, 0.01), (441, 0.01), (318, 0.04), (212, 0.15), (472, 1.01), (497, 1.02), (353, 1.02), (143, 1.02), (152, 1.03)]
Record = 265 [(399, 1.03), (74, 1.04), (207, 1.09), (35, 1.1), (362, 1.19), (123, 1.35), (195, 2.01), (61, 2.02), (326, 2.02), (262, 2.02)]
Record = 266 [(239, 0.02), (48, 0.07), (94, 0.17), (43, 0.43), (144, 0.46), (210, 0.89), (385, 1.01), (327, 1.01), (156, 1.01), (317, 1.02)]
Record = 267 [(25, 0.05), (20, 0.06), (229, 0.07), (15, 0.07), (351, 0.1), (203, 0.12), (478, 0.12), (86, 0.14), (392, 0.14), (335, 0.15)]
Record = 268 [(36, 0.01), (176, 0.18), (315, 1.0), (450, 1.01), (190, 1.01), (159, 1.01), (427, 1.02), (345, 1.02), (316, 1.02), (509, 1.03)]
Record = 269 [(112, 0.01), (434, 0.01), (95, 0.01), (432, 0.02), (178, 0.02), (505, 0.02), (424, 0.02), (105, 0.02), (106, 0.02), (141, 0.02)]
Record = 270 [(344, 0.0), (313, 0.01), (191, 0.01), (100, 0.02), (502, 0.02), (390, 0.02), (312, 0.03), (9, 0.03), (92, 0.03), (478, 0.03)]
Record = 271 [(460, 0.15), (274, 0.17), (199, 1.1), (321, 1.11), (4, 1.11), (171, 1.12), (357, 1.12), (283, 1.12), (183, 1.12), (435, 1.14)]
Record = 272 [(394, 0.95), (455, 1.01), (298, 1.01), (383, 1.01), (418, 1.02), (82, 1.04), (196, 1.04), (55, 1.05), (61, 1.2), (379, 1.79)]
Record = 273 [(264, 0.0), (355, 0.01), (441, 0.02), (318, 0.05), (212, 0.13), (472, 1.01), (497, 1.01), (143, 1.02), (353, 1.03), (152, 1.04)]
Record = 274 [(460, 0.02), (271, 0.17), (342, 1.01), (42, 1.01), (435, 1.02), (183, 1.03), (137, 1.03), (87, 1.04), (380, 1.04), (171, 1.05)]
Record = 275 [(73, 0.01), (92, 0.03), (312, 0.05), (191, 0.06), (502, 0.07), (390, 0.07), (313, 0.07), (344, 0.1), (100, 0.1), (270, 0.1)]
Record = 276 [(301, 1.34), (161, 1.35), (29, 1.35), (477, 2.06), (417, 2.19), (483, 2.27), (309, 2.37), (469, 2.42), (56, 2.45), (215, 2.49)]
Record = 277 [(90, 0.92), (240, 1.02), (192, 1.04), (338, 1.06), (405, 1.07), (5, 1.09), (432, 1.1), (505, 1.1), (95, 1.1), (434, 1.1)]
Record = 278 [(369, 1.0), (293, 1.0), (7, 1.0), (45, 1.0), (16, 1.01), (340, 1.01), (89, 1.01), (491, 1.01), (222, 1.01), (389, 1.01)]
Record = 279 [(497, 0.02), (143, 0.02), (472, 0.03), (353, 0.09), (468, 0.12), (152, 0.14), (412, 0.16), (102, 0.18), (104, 0.2), (308, 0.79)]
Record = 280 [(433, 0.01), (424, 0.01), (141, 0.01), (105, 0.03), (106, 0.03), (322, 0.04), (269, 0.04), (325, 0.05), (178, 0.05), (479, 0.05)]
Record = 281 [(407, 0.0), (53, 0.02), (261, 0.11), (148, 0.2), (458, 0.21), (344, 0.78), (270, 0.78), (191, 0.79), (313, 0.8), (92, 0.81)]
Record = 282 [(102, 1.01), (104, 1.02), (152, 1.04), (468, 1.04), (412, 1.04), (353, 1.05), (441, 1.06), (173, 1.09), (264, 1.09), (472, 1.11)]
Record = 283 [(4, 0.0), (357, 0.0), (199, 0.0), (87, 0.01), (171, 0.01), (373, 0.01), (320, 0.02), (226, 0.02), (63, 0.02), (12, 0.02)]
Record = 284 [(410, 0.02), (518, 0.25), (163, 0.26), (91, 0.26), (307, 0.27), (188, 0.28), (113, 0.3), (135, 0.3), (30, 0.3), (147, 0.31)]
Record = 285 [(22, 0.01), (244, 0.01), (34, 0.02), (372, 0.02), (326, 0.02), (200, 0.02), (474, 0.02), (223, 0.04), (213, 0.07), (164, 0.11)]
Record = 286 [(202, 0.03), (402, 0.06), (448, 0.07), (449, 0.12), (513, 0.12), (86, 0.12), (401, 0.12), (367, 0.12), (511, 0.12), (140, 0.13)]
Record = 287 [(14, 1.02), (243, 1.03), (52, 1.03), (124, 1.03), (180, 1.05), (391, 1.06), (21, 1.07), (259, 1.08), (125, 1.09), (133, 1.09)]
Record = 288 [(293, 0.04), (16, 0.06), (508, 0.09), (18, 1.04), (89, 1.04), (491, 1.04), (446, 1.04), (438, 1.05), (348, 1.05), (101, 1.05)]
Record = 289 [(295, 0.11), (356, 0.15), (57, 0.17), (253, 0.18), (96, 0.22), (129, 0.41), (66, 1.02), (193, 1.06), (233, 1.07), (187, 1.08)]
Record = 290 [(456, 0.01), (341, 0.01), (391, 0.02), (174, 0.02), (133, 0.03), (386, 0.04), (498, 0.04), (259, 0.05), (125, 0.05), (180, 0.06)]
Record = 291 [(62, 0.04), (216, 0.15), (257, 0.16), (132, 0.2), (206, 0.2), (246, 1.01), (130, 1.02), (401, 1.02), (140, 1.02), (367, 1.02)]
Record = 292 [(487, 0.08), (429, 0.09), (5, 0.16), (432, 0.21), (240, 0.22), (38, 0.22), (106, 0.26), (269, 0.27), (90, 0.28), (325, 0.28)]
Record = 293 [(16, 0.0), (508, 0.03), (288, 0.04), (340, 1.0), (278, 1.0), (491, 1.0), (389, 1.01), (369, 1.01), (89, 1.01), (45, 1.01)]
Record = 294 [(130, 0.01), (221, 0.04), (97, 0.08), (242, 0.13), (421, 0.14), (393, 0.14), (514, 0.15), (119, 0.16), (39, 0.19), (382, 0.33)]
Record = 295 [(356, 0.01), (253, 0.04), (57, 0.07), (96, 0.09), (289, 0.11), (129, 0.16), (85, 0.95), (262, 1.0), (294, 1.0), (486, 1.0)]
Record = 296 [(378, 0.09), (238, 0.09), (116, 0.12), (182, 0.14), (8, 0.17), (359, 0.91), (312, 1.01), (132, 1.01), (313, 1.01), (191, 1.01)]
Record = 297 [(323, 0.02), (67, 0.04), (324, 0.05), (184, 0.16), (306, 1.0), (263, 1.01), (345, 1.01), (190, 1.01), (159, 1.01), (315, 1.02)]
Record = 298 [(379, 0.77), (418, 1.0), (272, 1.01), (383, 1.01), (196, 1.02), (82, 1.02), (55, 1.11), (23, 1.23), (515, 1.77), (405, 1.87)]
Record = 299 [(178, 0.04), (322, 0.04), (112, 0.05), (325, 0.05), (488, 0.05), (38, 0.06), (105, 0.06), (338, 0.07), (269, 0.07), (5, 0.08)]
Record = 300 [(515, 0.23), (405, 0.48), (82, 0.98), (418, 1.01), (383, 1.03), (394, 1.06), (196, 1.13), (358, 1.23), (6, 1.28), (379, 1.29)]
Record = 301 [(161, 0.1), (483, 1.02), (56, 1.07), (276, 1.34), (125, 1.79), (386, 1.8), (498, 1.8), (180, 1.82), (52, 1.83), (290, 1.85)]
Record = 302 [(154, 1.05), (160, 1.09), (321, 1.13), (77, 1.15), (466, 1.19), (415, 1.2), (183, 1.24), (165, 1.25), (399, 1.25), (72, 1.27)]
Record = 303 [(457, 0.05), (471, 0.06), (153, 0.07), (398, 0.09), (493, 0.18), (337, 0.92), (233, 1.02), (203, 1.03), (294, 1.03), (335, 1.03)]
Record = 304 [(134, 1.0), (247, 1.0), (105, 1.0), (141, 1.0), (433, 1.01), (178, 1.01), (98, 1.01), (325, 1.01), (106, 1.01), (38, 1.01)]
Record = 305 [(305, 0.0), (360, 0.0), (230, 0.01), (423, 0.01), (222, 0.02), (409, 0.03), (7, 0.03), (443, 0.04), (340, 0.04), (235, 0.04)]
Record = 306 [(245, 0.04), (297, 1.0), (4, 1.01), (199, 1.01), (283, 1.01), (77, 1.01), (111, 1.01), (160, 1.02), (68, 1.02), (323, 1.02)]
Record = 307 [(179, 0.02), (147, 0.02), (170, 0.02), (188, 0.02), (349, 0.02), (30, 0.02), (113, 0.03), (419, 0.03), (411, 0.03), (461, 0.03)]
Record = 308 [(468, 0.31), (102, 0.36), (104, 0.36), (353, 0.37), (152, 0.39), (412, 0.49), (472, 0.56), (497, 0.7), (143, 0.71), (279, 0.79)]
Record = 309 [(469, 0.01), (215, 0.06), (333, 0.07), (225, 0.09), (477, 0.37), (107, 0.82), (407, 1.0), (281, 1.01), (53, 1.02), (194, 1.05)]
Record = 310 [(467, 0.01), (473, 0.01), (110, 0.01), (332, 0.02), (205, 0.03), (220, 0.06), (246, 0.06), (486, 0.1), (335, 0.11), (140, 0.12)]
Record = 311 [(321, 0.07), (176, 1.0), (492, 1.01), (256, 1.02), (115, 1.04), (466, 1.05), (460, 1.05), (72, 1.06), (415, 1.07), (77, 1.08)]
Record = 312 [(313, 0.0), (502, 0.01), (191, 0.01), (100, 0.02), (390, 0.02), (92, 0.02), (9, 0.03), (344, 0.03), (270, 0.03), (478, 0.04)]
